id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,price_doc
11173,2013-10-11,32,32.0,9.0,9.0,1.0,1967.0,1.0,6.0,2.0,Investment,Losinoostrovskoe,4600000
11174,2013-10-11,64,38.0,7.0,12.0,1.0,1981.0,3.0,8.0,3.0,Investment,Strogino,2000000
11175,2013-10-11,47,45.0,9.0,9.0,1.0,1976.0,2.0,6.0,3.0,Investment,Cheremushki,2000000
11176,2013-10-11,59,33.0,5.0,17.0,1.0,1993.0,2.0,10.0,3.0,Investment,Vostochnoe Degunino,8650000
11177,2013-10-11,43,29.0,4.0,5.0,2.0,1968.0,2.0,4.0,3.0,Investment,Bogorodskoe,6300000
11178,2013-10-11,34,18.0,4.0,12.0,5.0,1974.0,1.0,9.0,3.0,Investment,Birjulevo Vostochnoe,4600000
11179,2013-10-11,48,21.0,6.0,17.0,6.0,2011.0,1.0,11.0,1.0,Investment,Poselenie Sosenskoe,2450000
11180,2013-10-11,51,30.0,2.0,17.0,1.0,1986.0,2.0,8.0,3.0,Investment,Chertanovo Severnoe,9300000
11181,2013-10-11,37,16.0,11.0,11.0,1.0,1975.0,1.0,9.0,2.0,Investment,Ramenki,7500000
11182,2013-10-11,64,40.0,8.0,8.0,1.0,,3.0,10.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,3690164
11183,2013-10-11,58,,4.0,12.0,4.0,2013.0,2.0,1.0,1.0,OwnerOccupier,Tverskoe,4610627
11184,2013-10-11,43,27.0,8.0,8.0,2.0,1965.0,2.0,6.0,3.0,Investment,Bogorodskoe,6500000
11185,2013-10-11,39,20.0,12.0,12.0,1.0,1978.0,1.0,8.0,3.0,Investment,Chertanovo Juzhnoe,1100000
11186,2013-10-11,40,,11.0,0.0,4.0,0.0,0.0,0.0,1.0,OwnerOccupier,Poselenie Shherbinka,3422309
11187,2013-10-11,50,31.0,15.0,16.0,2.0,1987.0,2.0,7.0,2.0,Investment,Cheremushki,14500000
11188,2013-10-11,39,39.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,4138020
11189,2013-10-11,38,19.0,13.0,17.0,1.0,1987.0,1.0,8.0,3.0,Investment,Krylatskoe,8500000
11190,2013-10-11,58,1.0,13.0,22.0,6.0,,2.0,58.0,1.0,OwnerOccupier,Mitino,9069927
11191,2013-10-11,41,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,OwnerOccupier,Chertanovo Central'noe,7996148
11192,2013-10-12,43,18.0,6.0,25.0,1.0,2001.0,1.0,9.0,3.0,Investment,Mar'ino,7400000
11193,2013-10-12,71,44.0,1.0,17.0,1.0,2003.0,3.0,9.0,3.0,Investment,Vostochnoe Izmajlovo,10800000
11194,2013-10-12,65,35.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,OwnerOccupier,Poselenie Krasnopahorskoe,3958479
11195,2013-10-12,37,19.0,14.0,17.0,1.0,1994.0,1.0,0.0,3.0,Investment,Otradnoe,6900000
11196,2013-10-12,54,32.0,4.0,9.0,1.0,2001.0,2.0,9.0,3.0,Investment,Juzhnoe Butovo,8100000
11197,2013-10-12,45,28.0,3.0,5.0,1.0,1967.0,2.0,5.0,2.0,Investment,Gol'janovo,6500000
11198,2013-10-12,46,,3.0,0.0,1.0,,1.0,0.0,,OwnerOccupier,Tverskoe,4941388
11199,2013-10-12,77,,2.0,1.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,7319986
11200,2013-10-12,43,28.0,5.0,5.0,2.0,1963.0,2.0,5.0,3.0,Investment,Golovinskoe,5700000
11201,2013-10-14,42,18.0,13.0,17.0,6.0,,1.0,7.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,4395010
11202,2013-10-14,45,28.0,8.0,9.0,1.0,1968.0,2.0,6.0,2.0,Investment,Ochakovo-Matveevskoe,6800000
11203,2013-10-14,39,20.0,4.0,17.0,1.0,1986.0,1.0,8.0,2.0,Investment,Brateevo,2000000
11204,2013-10-14,32,18.0,9.0,9.0,1.0,1974.0,1.0,6.0,2.0,Investment,Bibirevo,5990000
11205,2013-10-14,79,41.0,8.0,0.0,4.0,0.0,3.0,0.0,,OwnerOccupier,Poselenie Voskresenskoe,8136480
11206,2013-10-14,32,18.0,3.0,9.0,1.0,1968.0,1.0,6.0,3.0,Investment,Nagatinskij Zaton,6600000
11207,2013-10-14,41,41.0,3.0,25.0,1.0,2013.0,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,4246466
11208,2013-10-14,63,45.0,3.0,12.0,1.0,1973.0,3.0,7.0,3.0,Investment,Birjulevo Vostochnoe,7550000
11209,2013-10-14,43,24.0,13.0,16.0,1.0,1997.0,2.0,8.0,2.0,Investment,Koptevo,8000000
11210,2013-10-14,63,33.0,6.0,17.0,1.0,2008.0,2.0,12.0,3.0,Investment,Poselenie Moskovskij,3445000
11211,2013-10-14,61,,18.0,22.0,4.0,,2.0,1.0,,OwnerOccupier,Mitino,8845753
11212,2013-10-14,46,29.0,2.0,5.0,1.0,1964.0,2.0,5.0,3.0,Investment,Caricyno,7150000
11213,2013-10-14,35,20.0,4.0,12.0,5.0,1966.0,1.0,9.0,3.0,Investment,Severnoe Medvedkovo,6700000
11214,2013-10-14,40,18.0,7.0,12.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Desjonovskoe,3721689
11215,2013-10-14,75,44.0,10.0,10.0,1.0,1993.0,3.0,10.0,3.0,Investment,Krjukovo,8500000
11216,2013-10-14,64,,4.0,17.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Moskovskij,5511552
11217,2013-10-14,37,19.0,1.0,17.0,1.0,1993.0,1.0,8.0,2.0,Investment,Kon'kovo,5000000
11218,2013-10-14,77,,3.0,25.0,1.0,,3.0,1.0,,OwnerOccupier,Poselenie Moskovskij,7071250
11219,2013-10-14,64,1.0,15.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Tverskoe,5500352
11220,2013-10-14,32,21.0,7.0,9.0,5.0,1965.0,1.0,5.0,3.0,Investment,Zjuzino,2500000
11221,2013-10-14,38,19.0,15.0,17.0,1.0,1992.0,1.0,8.0,3.0,Investment,Severnoe Butovo,6100000
11222,2013-10-14,35,14.0,18.0,22.0,1.0,2001.0,1.0,10.0,2.0,Investment,Moskvorech'e-Saburovo,6800000
11223,2013-10-14,36,21.0,8.0,9.0,1.0,1973.0,1.0,6.0,2.0,Investment,Teplyj Stan,5900000
11224,2013-10-14,38,22.0,12.0,12.0,1.0,1966.0,2.0,6.0,3.0,Investment,Preobrazhenskoe,6500000
11225,2013-10-14,34,23.0,1.0,4.0,2.0,1961.0,2.0,5.0,3.0,Investment,Solncevo,4250000
11226,2013-10-14,76,45.0,14.0,17.0,1.0,1998.0,3.0,10.0,3.0,Investment,Obruchevskoe,16700000
11227,2013-10-14,51,51.0,2.0,17.0,1.0,2013.0,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,5516390
11228,2013-10-14,30,18.0,5.0,9.0,2.0,1964.0,1.0,5.0,3.0,Investment,Danilovskoe,6950000
11229,2013-10-14,30,18.0,3.0,5.0,2.0,1964.0,1.0,5.0,2.0,Investment,Horoshevskoe,5880000
11230,2013-10-15,52,51.0,13.0,17.0,1.0,2013.0,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,6113085
11231,2013-10-15,62,,7.0,1.0,1.0,1.0,2.0,1.0,,OwnerOccupier,Krjukovo,6514500
11232,2013-10-15,66,37.0,5.0,5.0,2.0,1953.0,3.0,5.0,2.0,Investment,Vostochnoe Izmajlovo,9750000
11233,2013-10-15,53,30.0,4.0,12.0,1.0,1983.0,2.0,8.0,2.0,Investment,Mar'ina Roshha,4600000
11234,2013-10-15,35,20.0,5.0,12.0,5.0,1969.0,1.0,9.0,2.0,Investment,Pechatniki,5500000
11235,2013-10-15,54,32.0,11.0,14.0,2.0,2010.0,2.0,9.0,2.0,Investment,Juzhnoe Medvedkovo,7000000
11236,2013-10-15,76,52.0,4.0,4.0,2.0,1959.0,3.0,9.0,2.0,Investment,Juzhnoe Tushino,10500000
11237,2013-10-15,41,20.0,4.0,14.0,1.0,1987.0,1.0,8.0,2.0,Investment,Tekstil'shhiki,6350000
11238,2013-10-15,38,22.0,3.0,9.0,5.0,1966.0,2.0,7.0,3.0,Investment,Lefortovo,5720000
11239,2013-10-15,79,,2.0,1.0,1.0,2014.0,3.0,1.0,1.0,OwnerOccupier,Mitino,10438478
11240,2013-10-15,30,19.0,4.0,5.0,5.0,1963.0,1.0,5.0,,Investment,Zjuzino,5000000
11241,2013-10-15,56,,8.0,17.0,1.0,,2.0,0.0,,OwnerOccupier,Poselenie Shherbinka,4444723
11242,2013-10-15,50,29.0,12.0,14.0,1.0,1987.0,2.0,8.0,3.0,Investment,Novokosino,8000000
11243,2013-10-15,53,,2.0,0.0,1.0,,1.0,0.0,,OwnerOccupier,Poselenie Pervomajskoe,3696330
11244,2013-10-15,41,10.0,15.0,17.0,2.0,2004.0,2.0,19.0,,Investment,Troickij okrug,4900000
11245,2013-10-15,79,51.0,6.0,7.0,2.0,1955.0,3.0,8.0,2.0,Investment,Rjazanskij,9900000
11246,2013-10-15,45,,6.0,23.0,1.0,,1.0,11.0,1.0,OwnerOccupier,Poselenie Kokoshkino,3309648
11247,2013-10-15,122,122.0,3.0,17.0,4.0,2013.0,3.0,1.0,1.0,OwnerOccupier,Poselenie Moskovskij,13234079
11248,2013-10-15,60,38.0,5.0,9.0,1.0,1978.0,3.0,9.0,2.0,Investment,Orehovo-Borisovo Juzhnoe,8450000
11249,2013-10-15,48,42.0,20.0,1.0,1.0,2013.0,1.0,48.0,1.0,OwnerOccupier,Nekrasovka,4986770
11250,2013-10-15,35,19.0,10.0,14.0,5.0,1974.0,1.0,9.0,2.0,Investment,Vyhino-Zhulebino,5400000
11251,2013-10-15,52,29.0,14.0,14.0,1.0,1989.0,2.0,8.0,3.0,Investment,Gol'janovo,7400000
11252,2013-10-15,60,,19.0,1.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,5391556
11253,2013-10-15,48,30.0,3.0,14.0,2.0,1974.0,2.0,8.0,2.0,Investment,Taganskoe,9200000
11254,2013-10-15,32,18.0,9.0,9.0,1.0,1975.0,1.0,6.0,,Investment,Bibirevo,5000000
11255,2013-10-15,56,40.0,2.0,5.0,2.0,1966.0,3.0,5.0,,Investment,Severnoe Butovo,1200000
11256,2013-10-15,53,,3.0,1.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,3092752
11257,2013-10-15,45,28.0,2.0,5.0,1.0,1965.0,2.0,5.0,2.0,Investment,Golovinskoe,6000000
11258,2013-10-15,36,19.0,14.0,1.0,2.0,2008.0,1.0,7.0,3.0,Investment,Beskudnikovskoe,1200000
11259,2013-10-15,94,94.0,22.0,25.0,1.0,2013.0,3.0,1.0,1.0,OwnerOccupier,Nekrasovka,9382422
11260,2013-10-15,40,,10.0,17.0,4.0,2013.0,1.0,1.0,1.0,OwnerOccupier,Tverskoe,3689800
11261,2013-10-15,45,45.0,18.0,25.0,1.0,1.0,3.0,1.0,1.0,OwnerOccupier,Poselenie Sosenskoe,5107200
11262,2013-10-16,76,54.0,2.0,9.0,2.0,1959.0,3.0,7.0,2.0,Investment,Danilovskoe,13540000
11263,2013-10-16,60,60.0,22.0,25.0,1.0,1.0,2.0,1.0,,OwnerOccupier,Poselenie Moskovskij,5643358
11264,2013-10-16,53,23.0,8.0,16.0,1.0,1979.0,2.0,10.0,3.0,Investment,Lefortovo,10500000
11265,2013-10-16,55,34.0,2.0,8.0,2.0,1957.0,2.0,8.0,3.0,Investment,Dorogomilovo,16300000
11266,2013-10-16,38,18.0,3.0,16.0,1.0,2006.0,1.0,7.0,3.0,Investment,Kosino-Uhtomskoe,5200000
11267,2013-10-16,44,28.0,3.0,5.0,1.0,1968.0,2.0,5.0,2.0,Investment,Vyhino-Zhulebino,5900000
11268,2013-10-16,41,,3.0,25.0,6.0,,1.0,10.0,,OwnerOccupier,Poselenie Moskovskij,4307741
11269,2013-10-16,34,20.0,3.0,9.0,1.0,1977.0,1.0,6.0,2.0,Investment,Orehovo-Borisovo Juzhnoe,5350000
11270,2013-10-16,57,33.0,4.0,5.0,2.0,1955.0,2.0,8.0,3.0,Investment,Akademicheskoe,11150000
11271,2013-10-16,56,33.0,1.0,5.0,2.0,1962.0,3.0,6.0,2.0,Investment,Izmajlovo,7300000
11272,2013-10-16,63,33.0,4.0,16.0,1.0,2012.0,2.0,12.0,,Investment,Beskudnikovskoe,3000000
11273,2013-10-16,37,19.0,13.0,14.0,1.0,1974.0,1.0,9.0,3.0,Investment,Perovo,6500000
11274,2013-10-16,62,33.0,3.0,0.0,1.0,3.0,2.0,0.0,3.0,OwnerOccupier,Poselenie Krasnopahorskoe,3759912
11275,2013-10-16,61,56.0,1.0,1.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Voskresenskoe,5206455
11276,2013-10-16,68,46.0,3.0,16.0,1.0,1977.0,3.0,7.0,3.0,Investment,Bogorodskoe,9000000
11277,2013-10-16,58,30.0,12.0,16.0,6.0,2005.0,2.0,7.0,2.0,Investment,Savelki,1000000
11278,2013-10-16,55,41.0,4.0,5.0,2.0,1962.0,3.0,5.0,2.0,Investment,Rostokino,8050000
11279,2013-10-16,35,35.0,4.0,17.0,1.0,2009.0,1.0,9.0,3.0,Investment,Novo-Peredelkino,5650000
11280,2013-10-16,43,29.0,5.0,5.0,2.0,1960.0,2.0,5.0,3.0,Investment,Preobrazhenskoe,6100000
11281,2013-10-16,86,60.0,6.0,7.0,2.0,1917.0,3.0,8.0,2.0,Investment,Basmannoe,6500000
11282,2013-10-16,51,30.0,14.0,17.0,1.0,1998.0,2.0,8.0,3.0,Investment,Mitino,8400000
11283,2013-10-16,91,,2.0,6.0,2.0,,2.0,1.0,,OwnerOccupier,Troickij okrug,4276140
11284,2013-10-16,82,42.0,1.0,19.0,6.0,2006.0,2.0,17.0,3.0,Investment,Silino,3000000
11285,2013-10-16,44,27.0,5.0,9.0,1.0,1970.0,2.0,6.0,2.0,Investment,Presnenskoe,9000000
11286,2013-10-16,144,92.0,4.0,22.0,4.0,1987.0,4.0,12.0,1.0,Investment,Horoshevo-Mnevniki,4398000
11287,2013-10-16,32,19.0,1.0,9.0,1.0,1978.0,1.0,6.0,,Investment,Otradnoe,5400000
11288,2013-10-16,38,19.0,8.0,16.0,1.0,1979.0,1.0,8.0,,Investment,Juzhnoe Medvedkovo,2000000
11289,2013-10-16,60,37.0,1.0,9.0,1.0,1976.0,3.0,8.0,2.0,Investment,Ivanovskoe,8980000
11290,2013-10-16,46,29.0,4.0,5.0,1.0,1967.0,2.0,5.0,3.0,Investment,Caricyno,5800000
11291,2013-10-16,37,,2.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Nekrasovka,4022056
11292,2013-10-16,79,,3.0,17.0,1.0,,3.0,1.0,1.0,OwnerOccupier,Nekrasovka,7221456
11293,2013-10-16,38,38.0,16.0,17.0,1.0,2013.0,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,4328140
11294,2013-10-16,63,58.0,9.0,17.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,5875000
11295,2013-10-16,54,51.0,2.0,14.0,2.0,1973.0,2.0,8.0,3.0,Investment,Zjuzino,10500000
11296,2013-10-17,40,40.0,10.0,17.0,1.0,,1.0,1.0,,OwnerOccupier,Poselenie Shherbinka,3422309
11297,2013-10-17,73,43.0,12.0,17.0,1.0,1991.0,3.0,10.0,2.0,Investment,Mitino,11200000
11298,2013-10-17,42,,8.0,17.0,1.0,,1.0,11.0,1.0,OwnerOccupier,Poselenie Kokoshkino,3266912
11299,2013-10-17,39,19.0,16.0,16.0,5.0,1979.0,1.0,9.0,3.0,Investment,Orehovo-Borisovo Juzhnoe,5400000
11300,2013-10-17,41,23.0,9.0,12.0,1.0,1978.0,2.0,6.0,,Investment,Pechatniki,1000000
11301,2013-10-17,51,31.0,10.0,12.0,5.0,1973.0,2.0,9.0,2.0,Investment,Meshhanskoe,9900000
11302,2013-10-17,51,,4.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,5115198
11303,2013-10-17,56,30.0,8.0,14.0,1.0,1985.0,2.0,12.0,3.0,Investment,Donskoe,2345000
11304,2013-10-17,43,43.0,7.0,1.0,1.0,,1.0,1.0,,OwnerOccupier,Krjukovo,4541680
11305,2013-10-17,30,18.0,1.0,5.0,1.0,1963.0,1.0,5.0,2.0,Investment,Metrogorodok,4300000
11306,2013-10-17,38,,17.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,4480081
11307,2013-10-17,38,20.0,9.0,14.0,1.0,1985.0,1.0,8.0,3.0,Investment,Brateevo,2000000
11308,2013-10-17,32,20.0,3.0,5.0,5.0,1963.0,1.0,5.0,3.0,Investment,Severnoe Izmajlovo,5000000
11309,2013-10-17,52,,14.0,17.0,1.0,2015.0,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,5174562
11310,2013-10-17,38,19.0,16.0,16.0,5.0,1976.0,1.0,9.0,2.0,Investment,Bogorodskoe,1200000
11311,2013-10-17,59,44.0,1.0,9.0,1.0,1970.0,3.0,6.0,4.0,Investment,Veshnjaki,3200000
11312,2013-10-17,60,1.0,23.0,1.0,4.0,2013.0,2.0,1.0,1.0,OwnerOccupier,Strogino,11340000
11313,2013-10-17,31,19.0,3.0,5.0,2.0,1960.0,1.0,5.0,3.0,Investment,Timirjazevskoe,4950000
11314,2013-10-17,30,20.0,3.0,8.0,5.0,1960.0,1.0,4.0,2.0,Investment,Nagornoe,6800000
11315,2013-10-17,47,28.0,2.0,12.0,1.0,1980.0,2.0,6.0,,Investment,Severnoe Medvedkovo,7200000
11316,2013-10-17,51,33.0,7.0,9.0,1.0,1974.0,3.0,6.0,2.0,Investment,Bibirevo,7600000
11317,2013-10-17,62,37.0,7.0,9.0,1.0,1973.0,3.0,8.0,2.0,Investment,Teplyj Stan,8500000
11318,2013-10-17,40,20.0,12.0,12.0,5.0,1995.0,1.0,8.0,2.0,Investment,Vyhino-Zhulebino,6400000
11319,2013-10-17,38,18.0,9.0,14.0,1.0,1995.0,1.0,7.0,2.0,Investment,Mar'ino,6800000
11320,2013-10-17,42,20.0,13.0,16.0,1.0,2004.0,1.0,8.0,3.0,Investment,Birjulevo Vostochnoe,5200000
11321,2013-10-17,38,22.0,5.0,9.0,5.0,1963.0,2.0,7.0,2.0,Investment,Bogorodskoe,6550000
11322,2013-10-17,36,,10.0,25.0,1.0,,1.0,0.0,,OwnerOccupier,Poselenie Sosenskoe,3826600
11323,2013-10-17,62,45.0,12.0,12.0,1.0,1977.0,3.0,6.0,2.0,Investment,Brateevo,7550000
11324,2013-10-17,102,94.0,22.0,25.0,1.0,2013.0,3.0,1.0,1.0,OwnerOccupier,Nekrasovka,9382422
11325,2013-10-17,77,,8.0,17.0,1.0,,3.0,0.0,,OwnerOccupier,Nekrasovka,7039096
11326,2013-10-17,89,,13.0,22.0,4.0,,3.0,1.0,,OwnerOccupier,Chertanovo Juzhnoe,11602845
11327,2013-10-17,62,,12.0,17.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,5963463
11328,2013-10-17,37,,3.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,4055570
11329,2013-10-17,52,,17.0,25.0,1.0,,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,5798239
11330,2013-10-17,60,44.0,5.0,9.0,1.0,1967.0,3.0,6.0,3.0,Investment,Severnoe Tushino,8650000
11331,2013-10-17,38,20.0,3.0,12.0,1.0,1976.0,1.0,8.0,3.0,Investment,Teplyj Stan,6900000
11332,2013-10-17,80,52.0,2.0,24.0,4.0,2009.0,2.0,11.0,2.0,Investment,Horoshevo-Mnevniki,3000000
11333,2013-10-17,44,28.0,5.0,12.0,1.0,1973.0,2.0,6.0,3.0,Investment,Birjulevo Zapadnoe,5700000
11334,2013-10-17,54,28.0,3.0,16.0,5.0,1982.0,2.0,11.0,3.0,Investment,Alekseevskoe,10400000
11335,2013-10-18,1,40.0,10.0,17.0,1.0,2013.0,1.0,1.0,1.0,OwnerOccupier,Poselenie Shherbinka,3357774
11336,2013-10-18,67,47.0,5.0,9.0,1.0,1972.0,3.0,6.0,3.0,Investment,Ivanovskoe,7000000
11337,2013-10-18,63,38.0,2.0,9.0,1.0,1975.0,3.0,8.0,3.0,Investment,Kuncevo,12300000
11338,2013-10-18,45,,15.0,1.0,6.0,2014.0,1.0,7.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,4416345
11339,2013-10-18,57,34.0,3.0,5.0,2.0,1958.0,2.0,8.0,2.0,Investment,Ochakovo-Matveevskoe,3000000
11340,2013-10-18,38,19.0,6.0,22.0,1.0,1985.0,1.0,10.0,3.0,Investment,Jasenevo,8000000
11341,2013-10-18,123,,22.0,0.0,1.0,,3.0,0.0,,OwnerOccupier,Obruchevskoe,22192420
11342,2013-10-18,43,29.0,2.0,5.0,2.0,1960.0,2.0,5.0,2.0,Investment,Cheremushki,7600000
11343,2013-10-18,76,45.0,9.0,12.0,1.0,1996.0,3.0,10.0,2.0,Investment,Novokosino,11000000
11344,2013-10-18,65,35.0,16.0,0.0,1.0,0.0,2.0,0.0,,OwnerOccupier,Poselenie Voskresenskoe,6432000
11345,2013-10-18,38,37.0,2.0,17.0,1.0,2015.0,1.0,7.0,1.0,OwnerOccupier,Nekrasovka,4033260
11346,2013-10-18,58,44.0,3.0,9.0,1.0,1971.0,3.0,6.0,2.0,Investment,Chertanovo Juzhnoe,7700000
11347,2013-10-18,79,41.0,10.0,10.0,4.0,2013.0,3.0,1.0,1.0,OwnerOccupier,Tverskoe,7396800
11348,2013-10-18,52,30.0,7.0,12.0,1.0,1981.0,2.0,8.0,3.0,Investment,Koptevo,2100000
11349,2013-10-18,43,,16.0,22.0,1.0,,1.0,1.0,,OwnerOccupier,Orehovo-Borisovo Severnoe,4673586
11350,2013-10-18,39,,15.0,17.0,1.0,,1.0,0.0,,OwnerOccupier,Nekrasovka,4138020
11351,2013-10-18,97,59.0,18.0,20.0,4.0,2001.0,3.0,12.0,2.0,Investment,Otradnoe,18700000
11352,2013-10-18,58,44.0,5.0,5.0,5.0,1963.0,3.0,5.0,3.0,Investment,Cheremushki,7850000
11353,2013-10-18,63,60.0,2.0,17.0,1.0,2015.0,2.0,12.0,1.0,OwnerOccupier,Nekrasovka,6008354
11354,2013-10-18,63,41.0,4.0,6.0,2.0,1928.0,3.0,8.0,2.0,Investment,Hamovniki,15325000
11355,2013-10-18,37,19.0,11.0,16.0,5.0,1981.0,1.0,9.0,2.0,Investment,Jaroslavskoe,5400000
11356,2013-10-18,34,14.0,1.0,17.0,1.0,1990.0,1.0,9.0,3.0,Investment,Poselenie Mosrentgen,3000000
11357,2013-10-18,77,41.0,3.0,16.0,2.0,2003.0,2.0,13.0,3.0,Investment,Hovrino,13300000
11358,2013-10-18,47,26.0,10.0,10.0,6.0,2007.0,2.0,8.0,3.0,Investment,Staroe Krjukovo,6400000
11359,2013-10-18,41,23.0,7.0,14.0,1.0,1972.0,2.0,5.0,2.0,Investment,Pokrovskoe Streshnevo,6800000
11360,2013-10-19,69,36.0,7.0,17.0,6.0,2012.0,2.0,16.0,,Investment,Poselenie Sosenskoe,3635764
11361,2013-10-19,92,,15.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Chertanovo Central'noe,16580792
11362,2013-10-19,38,17.0,4.0,9.0,1.0,1970.0,1.0,10.0,2.0,Investment,Pechatniki,5825000
11363,2013-10-19,74,45.0,5.0,17.0,1.0,2006.0,3.0,10.0,3.0,Investment,Kuncevo,14500000
11364,2013-10-19,32,20.0,5.0,5.0,1.0,1964.0,1.0,5.0,2.0,Investment,Zjuzino,1000000
11365,2013-10-19,53,,3.0,12.0,4.0,2013.0,2.0,1.0,1.0,OwnerOccupier,Tverskoe,3229589
11366,2013-10-19,63,37.0,8.0,12.0,1.0,1979.0,3.0,8.0,3.0,Investment,Perovo,9400000
11367,2013-10-19,60,1.0,25.0,1.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Mitino,10085756
11368,2013-10-19,32,18.0,6.0,9.0,1.0,1971.0,1.0,6.0,2.0,Investment,Metrogorodok,4000000
11369,2013-10-19,51,30.0,6.0,9.0,1.0,1996.0,2.0,8.0,2.0,Investment,Mitino,8400000
11370,2013-10-21,40,,17.0,1.0,1.0,2013.0,1.0,1.0,,OwnerOccupier,Nekrasovka,4462000
11371,2013-10-21,63,32.0,11.0,23.0,1.0,2005.0,2.0,10.0,3.0,Investment,Rjazanskij,11650000
11372,2013-10-21,36,17.0,14.0,17.0,1.0,1981.0,1.0,10.0,3.0,Investment,Birjulevo Vostochnoe,5000000
11373,2013-10-21,57,,7.0,15.0,1.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Chertanovo Central'noe,9964720
11374,2013-10-21,53,35.0,5.0,5.0,2.0,1962.0,3.0,5.0,2.0,Investment,Zjuzino,2000000
11375,2013-10-21,44,44.0,1.0,5.0,1.0,1964.0,2.0,5.0,3.0,Investment,Zjuzino,5800000
11376,2013-10-21,79,47.0,16.0,17.0,1.0,2005.0,3.0,10.0,,Investment,Levoberezhnoe,13400000
11377,2013-10-21,34,19.0,11.0,12.0,5.0,1974.0,1.0,9.0,2.0,Investment,Pechatniki,4735000
11378,2013-10-21,55,55.0,1.0,1.0,2.0,2013.0,1.0,10.0,1.0,OwnerOccupier,Troickij okrug,2358750
11379,2013-10-21,52,33.0,6.0,9.0,1.0,1974.0,3.0,6.0,2.0,Investment,Ljublino,7300000
11380,2013-10-21,47,46.0,1.0,9.0,1.0,1979.0,2.0,6.0,2.0,Investment,Gol'janovo,6100000
11381,2013-10-21,63,36.0,5.0,8.0,2.0,1958.0,2.0,8.0,3.0,Investment,Danilovskoe,9700000
11382,2013-10-21,38,,14.0,1.0,1.0,2013.0,1.0,1.0,,OwnerOccupier,Nekrasovka,4064688
11383,2013-10-21,73,,15.0,24.0,1.0,2013.0,3.0,1.0,1.0,OwnerOccupier,Severnoe Tushino,14857740
11384,2013-10-21,65,,6.0,1.0,1.0,1.0,2.0,1.0,,OwnerOccupier,Krjukovo,6530000
11385,2013-10-21,91,54.0,5.0,12.0,1.0,1999.0,4.0,10.0,3.0,Investment,Vostochnoe Degunino,15500000
11386,2013-10-21,37,,4.0,0.0,1.0,0.0,1.0,0.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,2562205
11387,2013-10-21,37,22.0,8.0,9.0,5.0,1964.0,2.0,7.0,3.0,Investment,Hamovniki,9300000
11388,2013-10-21,31,21.0,7.0,9.0,1.0,1963.0,1.0,5.0,3.0,Investment,Nagornoe,1000000
11389,2013-10-21,45,30.0,4.0,5.0,1.0,1964.0,2.0,5.0,2.0,Investment,Caricyno,6500000
11390,2013-10-21,84,,11.0,22.0,1.0,,3.0,1.0,,OwnerOccupier,Orehovo-Borisovo Severnoe,8141068
11391,2013-10-21,35,19.0,4.0,12.0,5.0,1969.0,1.0,9.0,2.0,Investment,Nagatino-Sadovniki,6250000
11392,2013-10-21,51,33.0,6.0,12.0,5.0,1973.0,2.0,7.0,2.0,Investment,Veshnjaki,1000000
11393,2013-10-21,63,58.0,11.0,1.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Voskresenskoe,6298240
11394,2013-10-21,36,,10.0,12.0,1.0,2013.0,1.0,1.0,3.0,OwnerOccupier,Poselenie Desjonovskoe,3387323
11395,2013-10-21,78,46.0,7.0,14.0,1.0,1994.0,3.0,8.0,2.0,Investment,Krjukovo,2000000
